Date,gamerex27,malph,runic,daisy,siranae,acrackintime,pentigan,theginkei,shichibukai,anomalocaris20,rmctagg09,calamityjane,thegreatpiesalt,dynamod,tracerbullet,slouch,neo_crimson,firestarter,0dd1,namboto,belial,jackthedragontamer,queenyclone,bindlestick,luke924,littlequeen,darkershining,crewe,badwolf21,rizu,chocoboxxx,willyfoureyes,blackholeoffood,themeddler,saturn,captainexcellent,silverblack,affiinity93,snicklin,marioguy128,pippingfool,spookymask,altimeter,noduckpond,annebeeche,guardianangle,hermanpowers,thelibrarian,agentdragonhunter,pikaninja7,mezzopiano,strawberryflavored,ourex,stargirl93,lilqueendaisy,tangent128,memyselfandi2,silentreverence,katsuun,gearleader,dixnerf,macduffy,hobgoblin,squadalaguy,orichalcon,bloodmonkey,michaeldj54,troper49,umbramatic,sixthhokage1,malgent,issacclarke,apikalewahine,toxewanderer,antemaetem,aramil,gamespazzer,eskay64,djpon3,anonymously,wackypancake,trip,ace3469,trollpost,xigxagz,root,mindgamer,onionshew,tropeless,zeikhunter,desdendelle,musikmaestro,mattman324,crowlover,luigilewis889,quarterdollar,miru,zidaneflamemouse,dc107,fullmoon,justicar1000,newfiemekz,bittersweetnsour,deviljho,goldenrodresearcher,spacejawa,paradoxicalstone,ilovedogs,shadowkaiser,mrmastermrdoom,crediblefork,goldmonkey,ergoriptar,verax,reox,herbert40k,madmarv,conflixin,esskay64,bluberipi,violentcitizen,jacqueshammer,eline4,nitro836,theduckfish,excalibrator,philosopherstones,dopants,imperialsunlight,nova24,capslock,formagic,keys2tkingdom,purpledalek,conflictedpsyches,0blivionmobile,mysterion,kingofgames010,butnotleast,thybrid21,uilleam,helpful_mint,luke9924,mobileleprechaun,morgikit,chaoticmarin,sebbymoran,nesclassic,hoobadooba,channah,dunethewanderer,chromaticwasp,azealousindividual,mhmhasf1998,midnightsun197,mrsunshinesprinkles,pinkcelebi,eternalnoob,ajsnow,penthepoet,careithis,midnova,blitztrain,skyzerk,radioactiveboy,kiddthegamer,corvusatrox,weirdguy149,marcusfirehaven,iron,kandikorn22,meddler413,sylenviathegecko,usherp,devilpsyco,fletcha,atoztome,baconmaniac5000
2012-04-04,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,21,1,0,0,0,4,26,8,0,0,0,0,9,0,0,0,0,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-05,0,0,0,0,0,0,9,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,82,7,0,0,0,0,13,0,0,0,0,0,14,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-06,0,0,0,0,0,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,3,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,31,2,0,0,6,2,42,0,0,0,0,0,37,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07,0,0,0,0,0,0,22,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,12,13,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,55,0,0,0,2,1,89,0,0,0,0,0,8,0,0,0,0,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08,0,0,0,0,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,14,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,46,5,0,0,8,1,99,0,0,0,0,0,2,0,0,0,0,0,16,2,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09,0,0,0,0,0,0,18,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,23,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,5,0,1,13,2,76,1,0,0,0,0,8,0,0,0,0,0,23,2,30,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10,0,0,0,0,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,1,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,11,0,0,4,1,46,14,0,0,0,0,21,0,0,0,0,0,10,5,6,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11,0,0,0,0,0,0,1,0,0,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,26,0,6,2,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,31,1,0,0,2,0,49,2,0,0,0,0,8,0,0,0,0,0,35,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12,0,0,0,0,0,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,37,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,42,1,0,0,6,0,58,0,0,0,0,0,40,0,0,0,0,0,5,2,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-13,0,0,0,0,0,0,8,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,42,1,0,0,8,0,44,0,0,0,0,0,18,0,0,0,0,0,7,3,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-14,0,0,0,0,0,0,2,0,0,0,19,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,21,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,1,0,0,0,4,18,0,0,0,0,0,2,0,0,0,0,0,12,3,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-15,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,31,0,48,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,54,0,0,0,4,0,32,0,0,0,0,0,1,0,0,0,0,0,21,16,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-16,2,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,22,0,0,0,4,0,23,0,0,0,0,0,17,0,0,0,0,0,18,13,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-17,10,0,0,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,6,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,28,4,0,1,3,0,20,0,0,0,0,0,24,0,0,0,0,0,12,11,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-18,1,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,1,33,0,0,0,0,0,8,0,0,0,0,0,15,4,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,13,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,3,41,0,0,0,0,0,8,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-20,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,4,0,35,0,0,0,0,0,18,0,0,0,0,0,30,2,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-21,3,0,0,0,0,0,7,0,0,7,19,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,20,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,7,0,0,12,0,87,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-22,13,0,0,0,0,0,1,0,0,24,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,16,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,8,15,69,0,0,0,0,0,19,0,0,0,0,0,33,11,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-23,0,0,0,0,0,0,9,0,0,10,13,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,18,25,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,44,11,0,0,5,1,28,0,0,0,0,0,9,0,0,16,0,0,66,9,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-24,0,0,0,0,0,0,4,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,0,3,9,4,19,0,0,0,0,0,6,0,0,0,0,0,22,10,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-25,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,4,0,2,0,0,41,0,0,0,0,0,9,0,0,0,0,0,26,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-26,0,0,0,0,0,0,17,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,29,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,45,0,0,0,8,0,39,0,0,0,0,0,19,0,0,0,0,0,32,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-27,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,6,1,26,0,0,0,0,0,8,0,0,0,0,0,20,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-28,0,0,0,0,0,0,17,0,0,1,15,0,0,0,15,0,0,0,0,0,0,0,0,0,17,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,2,14,15,46,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-29,0,0,0,0,0,0,4,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,1,0,1,7,3,36,0,0,0,0,0,7,0,0,0,0,0,13,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-30,0,0,0,0,0,0,11,0,0,26,21,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,18,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,2,14,8,64,0,0,0,0,0,56,0,0,0,0,0,16,3,17,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,0,0,0,0,0,0,6,0,0,26,14,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,7,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,7,6,17,44,0,0,0,0,0,21,0,0,0,0,0,19,3,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-02,0,0,0,0,0,0,11,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,18,32,0,0,0,0,0,9,0,0,0,0,0,23,1,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-03,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,4,21,0,0,0,0,0,19,0,0,0,0,0,24,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-04,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,31,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,33,0,0,0,0,0,25,0,0,0,0,0,8,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-05,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,76,0,0,0,0,0,36,0,0,0,0,0,8,1,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-06,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,31,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,8,0,87,0,0,0,0,0,44,0,0,0,0,0,11,1,6,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-07,0,0,0,0,0,0,12,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,8,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,3,0,49,0,0,0,0,0,40,0,0,0,0,0,14,7,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-08,5,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,12,35,0,0,0,0,0,8,0,0,0,0,0,13,14,4,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
